,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
4500,7.0,7.0,11.0,10.0,99.4,113.2,127.0,140.8,154.6
4501,7.0,7.0,12.0,85.6,227.8,278.0,328.2,378.4,428.6
4502,7.0,7.0,13.0,177.6,229.3,278.4,327.5,376.6,425.7
4503,7.0,7.0,14.0,180.2,234.3,296.8,359.3,421.8,484.3
4504,7.0,7.0,15.0,171.8,177.4,280.4,383.4,486.4,589.4
4505,7.0,7.0,16.0,74.4,150.1,293.6,437.1,580.6,724.1
4506,7.0,7.0,17.0,6.6,153.3,302.0,450.7,599.4,748.1
4507,7.0,7.0,18.0,4.6,146.2,287.6,429.0,570.4,711.8
4508,7.0,7.0,19.0,4.8,76.5,148.8,221.1,293.4,365.7
4509,7.0,7.0,20.0,4.2,11.8,19.2,26.6,34.0,41.4
4510,7.0,7.0,21.0,4.4,11.2,16.8,22.4,28.0,33.6
4511,7.0,7.0,22.0,5.6,22.4,15.2,8.0,0.8,-6.4
4512,7.0,7.0,23.0,29.6,126.4,128.8,131.2,133.6,136.0
4513,8.0,7.0,0.0,124.0,206.7,256.0,305.3,354.6,403.9
4514,8.0,7.0,1.0,157.4,224.1,292.0,359.9,427.8,495.7
4515,8.0,7.0,2.0,156.2,215.7,308.0,400.3,492.6,584.9
4516,8.0,7.0,3.0,123.4,143.0,280.8,418.6,556.4,694.2
4517,8.0,7.0,4.0,5.2,126.4,248.4,370.4,492.4,614.4
4518,8.0,7.0,5.0,4.4,181.8,358.8,535.8,712.8,889.8
4519,8.0,7.0,6.0,4.8,230.1,358.4,486.7,615.0,743.3
4520,8.0,7.0,7.0,101.8,241.3,371.2,501.1,631.0,760.9
4521,8.0,7.0,8.0,111.4,212.9,314.4,415.9,517.4,618.9
4522,8.0,7.0,9.0,111.4,208.0,368.8,529.6,690.4,851.2
4523,8.0,7.0,10.0,47.2,182.9,360.4,537.9,715.4,892.9
4524,8.0,7.0,11.0,5.4,175.6,346.4,517.2,688.0,858.8
4525,8.0,7.0,12.0,4.8,153.2,301.6,450.0,598.4,746.8
4526,8.0,7.0,13.0,4.8,172.2,339.2,506.2,673.2,840.2
4527,8.0,7.0,14.0,5.2,179.9,354.8,529.7,704.6,879.5
4528,8.0,7.0,15.0,5.0,172.0,338.4,504.8,671.2,837.6
4529,8.0,7.0,16.0,5.6,176.2,348.0,519.8,691.6,863.4
4530,8.0,7.0,17.0,4.4,120.3,235.2,350.1,465.0,579.9
4531,8.0,7.0,18.0,5.4,26.4,48.0,69.6,91.2,112.8
4532,8.0,7.0,19.0,4.8,14.0,23.6,33.2,42.8,52.4
4533,8.0,7.0,20.0,4.4,20.1,35.2,50.3,65.4,80.5
4534,8.0,7.0,21.0,5.0,15.1,26.0,36.9,47.8,58.7
4535,8.0,7.0,22.0,4.2,21.6,38.0,54.4,70.8,87.2
4536,8.0,7.0,23.0,5.2,19.4,34.8,50.2,65.6,81.0
4537,9.0,7.0,0.0,4.0,14.7,25.2,35.7,46.2,56.7
4538,9.0,7.0,1.0,4.2,10.0,15.6,21.2,26.8,32.4
4539,9.0,7.0,2.0,4.4,8.0,12.0,16.0,20.0,24.0
4540,9.0,7.0,3.0,4.0,7.2,9.2,11.2,13.2,15.2
4541,9.0,7.0,4.0,5.2,8.2,10.8,13.4,16.0,18.6
4542,9.0,7.0,5.0,5.6,7.6,11.2,14.8,18.4,22.0
4543,9.0,7.0,6.0,4.0,101.9,199.2,296.5,393.8,491.1
4544,9.0,7.0,7.0,4.6,114.7,225.2,335.7,446.2,556.7
4545,9.0,7.0,8.0,4.2,136.0,267.6,399.2,530.8,662.4
4546,9.0,7.0,9.0,4.4,139.8,274.4,409.0,543.6,678.2
4547,9.0,7.0,10.0,5.2,125.4,246.0,366.6,487.2,607.8
4548,9.0,7.0,11.0,4.8,74.0,143.2,212.4,281.6,350.8
4549,9.0,7.0,12.0,4.8,7.1,8.8,10.5,12.2,13.9
4550,9.0,7.0,13.0,5.4,7.1,9.2,11.3,13.4,15.5
4551,9.0,7.0,14.0,5.0,8.0,10.4,12.8,15.2,17.6
4552,9.0,7.0,15.0,5.6,5.0,5.2,5.4,5.6,5.8
4553,9.0,7.0,16.0,4.8,5.4,5.2,5.0,4.8,4.6
4554,9.0,7.0,17.0,5.6,5.8,6.8,7.8,8.8,9.8
4555,9.0,7.0,18.0,4.8,4.9,5.2,5.5,5.8,6.1
4556,9.0,7.0,19.0,4.6,5.5,5.6,5.7,5.8,5.9
4557,9.0,7.0,20.0,5.4,5.6,6.8,8.0,9.2,10.4
4558,9.0,7.0,21.0,4.4,5.4,5.6,5.8,6.0,6.2
4559,9.0,7.0,22.0,5.2,5.5,6.4,7.3,8.2,9.1
4560,9.0,7.0,23.0,4.6,5.3,6.0,6.7,7.4,8.1
4561,10.0,7.0,0.0,4.6,5.5,5.6,5.7,5.8,5.9
4562,10.0,7.0,1.0,5.4,4.8,5.2,5.6,6.0,6.4
4563,10.0,7.0,2.0,4.4,4.5,4.8,5.1,5.4,5.7
4564,10.0,7.0,3.0,4.2,5.7,6.8,7.9,9.0,10.1
4565,10.0,7.0,4.0,4.6,5.0,5.6,6.2,6.8,7.4
4566,10.0,7.0,5.0,4.4,5.1,5.6,6.1,6.6,7.1
4567,10.0,7.0,6.0,4.6,8.8,8.8,8.8,8.8,8.8
4568,10.0,7.0,7.0,8.8,7.1,8.0,8.9,9.8,10.7
4569,10.0,7.0,8.0,6.2,8.3,8.0,7.7,7.4,7.1
4570,10.0,7.0,9.0,8.6,7.3,10.0,12.7,15.4,18.1
4571,10.0,7.0,10.0,4.6,11.9,16.8,21.7,26.6,31.5
4572,10.0,7.0,11.0,7.0,11.1,16.0,20.9,25.8,30.7
4573,10.0,7.0,12.0,6.2,7.9,10.8,13.7,16.6,19.5
4574,10.0,7.0,13.0,5.0,7.6,10.4,13.2,16.0,18.8
4575,10.0,7.0,14.0,4.8,7.4,8.4,9.4,10.4,11.4
4576,10.0,7.0,15.0,6.4,5.2,5.2,5.2,5.2,5.2
4577,10.0,7.0,16.0,5.2,4.8,5.2,5.6,6.0,6.4
4578,10.0,7.0,17.0,4.4,4.6,4.8,5.0,5.2,5.4
4579,10.0,7.0,18.0,4.4,5.6,6.4,7.2,8.0,8.8
4580,10.0,7.0,19.0,4.8,4.7,5.2,5.7,6.2,6.7
4581,10.0,7.0,20.0,4.2,5.0,5.2,5.4,5.6,5.8
4582,10.0,7.0,21.0,4.8,6.3,8.0,9.7,11.4,13.1
4583,10.0,7.0,22.0,4.6,5.6,6.4,7.2,8.0,8.8
4584,10.0,7.0,23.0,4.8,4.8,5.2,5.6,6.0,6.4
4585,11.0,7.0,0.0,4.4,4.7,5.2,5.7,6.2,6.7
4586,11.0,7.0,1.0,4.2,4.7,4.8,4.9,5.0,5.1
4587,11.0,7.0,2.0,4.6,5.1,6.4,7.7,9.0,10.3
4588,11.0,7.0,3.0,3.8,5.8,6.8,7.8,8.8,9.8
4589,11.0,7.0,4.0,4.8,6.3,8.0,9.7,11.4,13.1
4590,11.0,7.0,5.0,4.6,4.8,5.2,5.6,6.0,6.4
4591,11.0,7.0,6.0,4.4,5.7,4.8,3.9,3.0,2.1
4592,11.0,7.0,7.0,6.6,7.2,5.2,3.2,1.2,-0.8
4593,11.0,7.0,8.0,9.2,12.1,5.6,-0.9,-7.4,-13.9
4594,11.0,7.0,9.0,18.6,14.9,4.8,-5.3,-15.4,-25.5
4595,11.0,7.0,10.0,25.0,16.0,4.8,-6.4,-17.6,-28.8
4596,11.0,7.0,11.0,27.2,15.8,4.4,-7.0,-18.4,-29.8
4597,11.0,7.0,12.0,27.2,17.3,7.2,-2.9,-13.0,-23.1
4598,11.0,7.0,13.0,27.4,12.1,4.8,-2.5,-9.8,-17.1
4599,11.0,7.0,14.0,19.4,15.2,4.4,-6.4,-17.2,-28.0
4600,11.0,7.0,15.0,26.0,16.6,4.8,-7.0,-18.8,-30.6
4601,11.0,7.0,16.0,28.4,105.7,176.8,247.9,319.0,390.1
4602,11.0,7.0,17.0,34.6,120.0,214.0,308.0,402.0,496.0
4603,11.0,7.0,18.0,26.0,119.3,233.6,347.9,462.2,576.5
4604,11.0,7.0,19.0,5.0,122.8,240.4,358.0,475.6,593.2
4605,11.0,7.0,20.0,5.2,126.6,248.4,370.2,492.0,613.8
4606,11.0,7.0,21.0,4.8,127.6,250.0,372.4,494.8,617.2
4607,11.0,7.0,22.0,5.2,136.5,267.6,398.7,529.8,660.9
4608,11.0,7.0,23.0,5.4,136.8,269.2,401.6,534.0,666.4
4609,12.0,7.0,0.0,4.4,133.4,261.6,389.8,518.0,646.2
4610,12.0,7.0,1.0,5.2,136.1,267.6,399.1,530.6,662.1
4611,12.0,7.0,2.0,4.6,137.8,270.8,403.8,536.8,669.8
4612,12.0,7.0,3.0,4.8,143.0,281.2,419.4,557.6,695.8
4613,12.0,7.0,4.0,4.8,142.6,278.4,414.2,550.0,685.8
4614,12.0,7.0,5.0,6.8,189.5,277.6,365.7,453.8,541.9
4615,12.0,7.0,6.0,101.4,143.1,174.8,206.5,238.2,269.9
4616,12.0,7.0,7.0,111.4,78.3,27.6,-23.1,-73.8,-124.5
4617,12.0,7.0,8.0,129.0,34.6,17.6,0.6,-16.4,-33.4
4618,12.0,7.0,9.0,51.6,16.5,12.4,8.3,4.2,0.1
4619,12.0,7.0,10.0,20.6,41.9,50.0,58.1,66.2,74.3
4620,12.0,7.0,11.0,33.8,35.8,45.6,55.4,65.2,75.0
4621,12.0,7.0,12.0,26.0,21.8,27.6,33.4,39.2,45.0
4622,12.0,7.0,13.0,16.0,18.1,27.6,37.1,46.6,56.1
4623,12.0,7.0,14.0,8.6,100.2,193.6,287.0,380.4,473.8
4624,12.0,7.0,15.0,6.8,129.8,252.8,375.8,498.8,621.8
4625,12.0,7.0,16.0,6.8,167.2,329.6,492.0,654.4,816.8
4626,12.0,7.0,17.0,4.8,191.6,378.4,565.2,752.0,938.8
4627,12.0,7.0,18.0,4.8,191.7,378.4,565.1,751.8,938.5
4628,12.0,7.0,19.0,5.0,182.6,360.8,539.0,717.2,895.4
4629,12.0,7.0,20.0,4.4,185.2,364.8,544.4,724.0,903.6
4630,12.0,7.0,21.0,5.6,170.7,336.8,502.9,669.0,835.1
4631,12.0,7.0,22.0,4.6,176.3,347.6,518.9,690.2,861.5
4632,12.0,7.0,23.0,5.0,187.7,370.8,553.9,737.0,920.1
4633,13.0,7.0,0.0,4.6,178.4,352.4,526.4,700.4,874.4
4634,13.0,7.0,1.0,4.4,182.4,360.0,537.6,715.2,892.8
4635,13.0,7.0,2.0,4.8,177.4,348.4,519.4,690.4,861.4
4636,13.0,7.0,3.0,6.4,171.8,338.4,505.0,671.6,838.2
4637,13.0,7.0,4.0,5.2,60.5,116.8,173.1,229.4,285.7
4638,13.0,7.0,5.0,4.2,9.2,13.6,18.0,22.4,26.8
4639,13.0,7.0,6.0,4.8,11.2,17.6,24.0,30.4,36.8
4640,13.0,7.0,7.0,4.8,8.8,13.2,17.6,22.0,26.4
4641,13.0,7.0,8.0,4.4,9.3,13.6,17.9,22.2,26.5
4642,13.0,7.0,9.0,5.0,68.4,132.8,197.2,261.6,326.0
4643,13.0,7.0,10.0,4.0,180.8,356.8,532.8,708.8,884.8
4644,13.0,7.0,11.0,4.8,173.2,342.0,510.8,679.6,848.4
4645,13.0,7.0,12.0,4.4,150.0,295.2,440.4,585.6,730.8
4646,13.0,7.0,13.0,4.8,171.4,338.0,504.6,671.2,837.8
4647,13.0,7.0,14.0,4.8,177.1,350.0,522.9,695.8,868.7
4648,13.0,7.0,15.0,4.2,175.8,346.4,517.0,687.6,858.2
4649,13.0,7.0,16.0,5.2,182.3,360.4,538.5,716.6,894.7
4650,13.0,7.0,17.0,4.2,181.4,358.4,535.4,712.4,889.4
4651,13.0,7.0,18.0,4.4,183.5,362.4,541.3,720.2,899.1
4652,13.0,7.0,19.0,4.6,180.3,356.8,533.3,709.8,886.3
4653,13.0,7.0,20.0,3.8,178.8,350.8,522.8,694.8,866.8
4654,13.0,7.0,21.0,6.8,141.1,278.0,414.9,551.8,688.7
4655,13.0,7.0,22.0,4.2,110.5,216.0,321.5,427.0,532.5
4656,13.0,7.0,23.0,5.0,118.6,232.8,347.0,461.2,575.4
4657,14.0,7.0,0.0,4.4,107.7,211.6,315.5,419.4,523.3
4658,14.0,7.0,1.0,3.8,124.9,245.2,365.5,485.8,606.1
4659,14.0,7.0,2.0,4.6,133.9,264.0,394.1,524.2,654.3
4660,14.0,7.0,3.0,3.8,162.2,319.2,476.2,633.2,790.2
4661,14.0,7.0,4.0,5.2,150.9,296.8,442.7,588.6,734.5
4662,14.0,7.0,5.0,5.0,112.5,220.4,328.3,436.2,544.1
4663,14.0,7.0,6.0,4.6,95.0,185.6,276.2,366.8,457.4
4664,14.0,7.0,7.0,4.4,35.6,67.2,98.8,130.4,162.0
4665,14.0,7.0,8.0,4.0,62.1,119.6,177.1,234.6,292.1
4666,14.0,7.0,9.0,4.6,111.8,219.2,326.6,434.0,541.4
4667,14.0,7.0,10.0,4.4,120.5,236.8,353.1,469.4,585.7
4668,14.0,7.0,11.0,4.2,150.7,296.4,442.1,587.8,733.5
4669,14.0,7.0,12.0,5.0,120.5,236.8,353.1,469.4,585.7
4670,14.0,7.0,13.0,4.2,118.8,232.8,346.8,460.8,574.8
4671,14.0,7.0,14.0,4.8,112.0,218.8,325.6,432.4,539.2
4672,14.0,7.0,15.0,5.2,117.5,230.4,343.3,456.2,569.1
4673,14.0,7.0,16.0,4.6,116.5,227.6,338.7,449.8,560.9
4674,14.0,7.0,17.0,5.4,115.5,226.8,338.1,449.4,560.7
4675,14.0,7.0,18.0,4.2,112.7,220.4,328.1,435.8,543.5
4676,14.0,7.0,19.0,5.0,112.7,220.8,328.9,437.0,545.1
4677,14.0,7.0,20.0,4.6,114.9,225.6,336.3,447.0,557.7
4678,14.0,7.0,21.0,4.2,117.5,229.6,341.7,453.8,565.9
4679,14.0,7.0,22.0,5.4,117.4,230.4,343.4,456.4,569.4
4680,14.0,7.0,23.0,4.4,113.7,222.8,331.9,441.0,550.1
4681,15.0,7.0,0.0,4.6,118.5,232.4,346.3,460.2,574.1
4682,15.0,7.0,1.0,4.6,123.5,240.8,358.1,475.4,592.7
4683,15.0,7.0,2.0,6.2,124.8,242.4,360.0,477.6,595.2
4684,15.0,7.0,3.0,7.2,131.3,256.0,380.7,505.4,630.1
4685,15.0,7.0,4.0,6.6,174.8,344.4,514.0,683.6,853.2
4686,15.0,7.0,5.0,5.2,172.8,341.6,510.4,679.2,848.0
4687,15.0,7.0,6.0,4.0,188.8,346.0,503.2,660.4,817.6
4688,15.0,7.0,7.0,31.6,218.0,346.4,474.8,603.2,731.6
4689,15.0,7.0,8.0,89.6,178.1,340.8,503.5,666.2,828.9
4690,15.0,7.0,9.0,15.4,175.2,345.2,515.2,685.2,855.2
4691,15.0,7.0,10.0,5.2,179.4,354.0,528.6,703.2,877.8
4692,15.0,7.0,11.0,4.8,174.8,344.8,514.8,684.8,854.8
4693,15.0,7.0,12.0,4.8,176.8,348.4,520.0,691.6,863.2
4694,15.0,7.0,13.0,5.2,212.6,365.6,518.6,671.6,824.6
4695,15.0,7.0,14.0,59.6,231.1,354.0,476.9,599.8,722.7
4696,15.0,7.0,15.0,108.2,234.4,361.2,488.0,614.8,741.6
4697,15.0,7.0,16.0,107.6,234.0,361.2,488.4,615.6,742.8
4698,15.0,7.0,17.0,106.8,185.7,300.0,414.3,528.6,642.9
4699,15.0,7.0,18.0,71.4,31.1,52.4,73.7,95.0,116.3
4700,15.0,7.0,19.0,9.8,12.8,18.4,24.0,29.6,35.2
4701,15.0,7.0,20.0,7.2,10.9,14.0,17.1,20.2,23.3
4702,15.0,7.0,21.0,7.8,8.3,10.0,11.7,13.4,15.1
4703,15.0,7.0,22.0,6.6,7.9,10.8,13.7,16.6,19.5
4704,15.0,7.0,23.0,5.0,6.0,7.2,8.4,9.6,10.8
4705,16.0,7.0,0.0,4.8,5.0,5.6,6.2,6.8,7.4
4706,16.0,7.0,1.0,4.4,5.2,5.6,6.0,6.4,6.8
4707,16.0,7.0,2.0,4.8,5.6,6.8,8.0,9.2,10.4
4708,16.0,7.0,3.0,4.4,4.9,5.2,5.5,5.8,6.1
4709,16.0,7.0,4.0,4.6,5.6,6.0,6.4,6.8,7.2
4710,16.0,7.0,5.0,5.2,4.8,5.6,6.4,7.2,8.0
4711,16.0,7.0,6.0,4.0,26.5,48.0,69.5,91.0,112.5
4712,16.0,7.0,7.0,5.0,18.8,33.2,47.6,62.0,76.4
4713,16.0,7.0,8.0,4.4,82.5,160.4,238.3,316.2,394.1
4714,16.0,7.0,9.0,4.6,116.8,229.2,341.6,454.0,566.4
4715,16.0,7.0,10.0,4.4,129.9,255.6,381.3,507.0,632.7
4716,16.0,7.0,11.0,4.2,144.3,283.2,422.1,561.0,699.9
4717,16.0,7.0,12.0,5.4,58.9,113.6,168.3,223.0,277.7
4718,16.0,7.0,13.0,4.2,15.3,24.8,34.3,43.8,53.3
4719,16.0,7.0,14.0,5.8,11.2,15.2,19.2,23.2,27.2
4720,16.0,7.0,15.0,7.2,8.3,12.0,15.7,19.4,23.1
4721,16.0,7.0,16.0,4.6,7.1,9.6,12.1,14.6,17.1
4722,16.0,7.0,17.0,4.6,7.0,10.0,13.0,16.0,19.0
4723,16.0,7.0,18.0,4.0,5.2,5.6,6.0,6.4,6.8
4724,16.0,7.0,19.0,4.8,5.1,5.6,6.1,6.6,7.1
4725,16.0,7.0,20.0,4.6,5.3,5.6,5.9,6.2,6.5
4726,16.0,7.0,21.0,5.0,6.1,7.6,9.1,10.6,12.1
4727,16.0,7.0,22.0,4.6,5.2,5.6,6.0,6.4,6.8
4728,16.0,7.0,23.0,4.8,6.1,7.6,9.1,10.6,12.1
4729,17.0,7.0,0.0,4.6,7.5,10.4,13.3,16.2,19.1
4730,17.0,7.0,1.0,4.6,7.9,11.2,14.5,17.8,21.1
4731,17.0,7.0,2.0,4.6,9.1,14.0,18.9,23.8,28.7
4732,17.0,7.0,3.0,4.2,12.2,19.6,27.0,34.4,41.8
4733,17.0,7.0,4.0,4.8,11.9,19.6,27.3,35.0,42.7
4734,17.0,7.0,5.0,4.2,11.8,18.4,25.0,31.6,38.2
4735,17.0,7.0,6.0,5.2,15.3,15.2,15.1,15.0,14.9
4736,17.0,7.0,7.0,15.4,17.5,18.0,18.5,19.0,19.5
4737,17.0,7.0,8.0,17.0,25.0,20.4,15.8,11.2,6.6
4738,17.0,7.0,9.0,29.6,15.8,18.8,21.8,24.8,27.8
4739,17.0,7.0,10.0,12.8,16.8,18.8,20.8,22.8,24.8
4740,17.0,7.0,11.0,14.8,13.8,16.8,19.8,22.8,25.8
4741,17.0,7.0,12.0,10.8,13.2,19.6,26.0,32.4,38.8
4742,17.0,7.0,13.0,6.8,12.1,20.0,27.9,35.8,43.7
4743,17.0,7.0,14.0,4.2,11.9,19.2,26.5,33.8,41.1
4744,17.0,7.0,15.0,4.6,10.1,16.0,21.9,27.8,33.7
4745,17.0,7.0,16.0,4.2,12.5,20.8,29.1,37.4,45.7
4746,17.0,7.0,17.0,4.2,11.6,18.8,26.0,33.2,40.4
4747,17.0,7.0,18.0,4.4,11.2,18.4,25.6,32.8,40.0
4748,17.0,7.0,19.0,4.0,11.3,18.0,24.7,31.4,38.1
4749,17.0,7.0,20.0,4.6,10.0,16.0,22.0,28.0,34.0
4750,17.0,7.0,21.0,4.0,12.4,20.0,27.6,35.2,42.8
4751,17.0,7.0,22.0,4.8,11.4,18.4,25.4,32.4,39.4
4752,17.0,7.0,23.0,4.4,11.2,18.4,25.6,32.8,40.0
4753,18.0,7.0,0.0,4.0,10.2,16.0,21.8,27.6,33.4
4754,18.0,7.0,1.0,4.4,11.1,18.4,25.7,33.0,40.3
4755,18.0,7.0,2.0,3.8,11.2,17.6,24.0,30.4,36.8
4756,18.0,7.0,3.0,4.8,11.1,18.8,26.5,34.2,41.9
4757,18.0,7.0,4.0,3.4,11.0,16.8,22.6,28.4,34.2
4758,18.0,7.0,5.0,5.2,9.3,14.8,20.3,25.8,31.3
4759,18.0,7.0,6.0,3.8,15.6,18.0,20.4,22.8,25.2
4760,18.0,7.0,7.0,13.2,15.3,18.0,20.7,23.4,26.1
4761,18.0,7.0,8.0,12.6,12.6,16.0,19.4,22.8,26.2
4762,18.0,7.0,9.0,9.2,12.1,14.4,16.7,19.0,21.3
4763,18.0,7.0,10.0,9.8,12.3,16.4,20.5,24.6,28.7
4764,18.0,7.0,11.0,8.2,13.6,18.0,22.4,26.8,31.2
4765,18.0,7.0,12.0,9.2,13.3,18.4,23.5,28.6,33.7
4766,18.0,7.0,13.0,8.2,11.4,15.6,19.8,24.0,28.2
4767,18.0,7.0,14.0,7.2,10.5,14.0,17.5,21.0,24.5
4768,18.0,7.0,15.0,7.0,12.1,18.0,23.9,29.8,35.7
4769,18.0,7.0,16.0,6.2,11.5,18.0,24.5,31.0,37.5
4770,18.0,7.0,17.0,5.0,10.2,16.4,22.6,28.8,35.0
4771,18.0,7.0,18.0,4.0,10.3,16.0,21.7,27.4,33.1
4772,18.0,7.0,19.0,4.6,9.7,15.2,20.7,26.2,31.7
4773,18.0,7.0,20.0,4.2,11.0,18.0,25.0,32.0,39.0
4774,18.0,7.0,21.0,4.0,11.4,18.0,24.6,31.2,37.8
4775,18.0,7.0,22.0,4.8,10.1,16.0,21.9,27.8,33.7
4776,18.0,7.0,23.0,4.2,9.6,14.8,20.0,25.2,30.4
4777,19.0,7.0,0.0,4.4,10.5,16.8,23.1,29.4,35.7
4778,19.0,7.0,1.0,4.2,10.2,16.8,23.4,30.0,36.6
4779,19.0,7.0,2.0,3.6,11.2,17.6,24.0,30.4,36.8
4780,19.0,7.0,3.0,4.8,9.7,15.6,21.5,27.4,33.3
4781,19.0,7.0,4.0,3.8,10.1,16.0,21.9,27.8,33.7
4782,19.0,7.0,5.0,4.2,92.7,180.8,268.9,357.0,445.1
4783,19.0,7.0,6.0,4.6,118.0,232.0,346.0,460.0,574.0
4784,19.0,7.0,7.0,4.0,158.8,212.8,266.8,320.8,374.8
4785,19.0,7.0,8.0,104.8,161.8,210.4,259.0,307.6,356.2
4786,19.0,7.0,9.0,113.2,135.9,242.0,348.1,454.2,560.3
4787,19.0,7.0,10.0,29.8,117.9,228.4,338.9,449.4,559.9
4788,19.0,7.0,11.0,7.4,149.4,292.8,436.2,579.6,723.0
4789,19.0,7.0,12.0,6.0,125.9,246.8,367.7,488.6,609.5
4790,19.0,7.0,13.0,5.0,131.4,258.0,384.6,511.2,637.8
4791,19.0,7.0,14.0,4.8,148.5,292.4,436.3,580.2,724.1
4792,19.0,7.0,15.0,4.6,141.3,276.4,411.5,546.6,681.7
4793,19.0,7.0,16.0,6.2,29.1,53.2,77.3,101.4,125.5
4794,19.0,7.0,17.0,5.0,10.5,16.4,22.3,28.2,34.1
4795,19.0,7.0,18.0,4.6,9.7,14.4,19.1,23.8,28.5
4796,19.0,7.0,19.0,5.0,9.2,14.4,19.6,24.8,30.0
4797,19.0,7.0,20.0,4.0,7.7,10.4,13.1,15.8,18.5
4798,19.0,7.0,21.0,5.0,7.4,10.4,13.4,16.4,19.4
4799,19.0,7.0,22.0,4.4,7.1,10.0,12.9,15.8,18.7
4800,19.0,7.0,23.0,4.2,4.9,5.2,5.5,5.8,6.1
4801,20.0,7.0,0.0,4.6,4.5,5.2,5.9,6.6,7.3
4802,20.0,7.0,1.0,3.8,5.1,5.6,6.1,6.6,7.1
4803,20.0,7.0,2.0,4.6,7.0,6.4,5.8,5.2,4.6
4804,20.0,7.0,3.0,7.6,7.8,10.0,12.2,14.4,16.6
4805,20.0,7.0,4.0,5.6,80.4,155.2,230.0,304.8,379.6
4806,20.0,7.0,5.0,5.6,113.0,221.2,329.4,437.6,545.8
4807,20.0,7.0,6.0,4.8,131.9,258.4,384.9,511.4,637.9
4808,20.0,7.0,7.0,5.4,145.0,281.6,418.2,554.8,691.4
4809,20.0,7.0,8.0,8.4,168.7,330.4,492.1,653.8,815.5
4810,20.0,7.0,9.0,7.0,151.7,298.4,445.1,591.8,738.5
4811,20.0,7.0,10.0,5.0,117.8,230.8,343.8,456.8,569.8
4812,20.0,7.0,11.0,4.8,156.2,308.0,459.8,611.6,763.4
4813,20.0,7.0,12.0,4.4,120.7,237.6,354.5,471.4,588.3
4814,20.0,7.0,13.0,3.8,120.9,236.8,352.7,468.6,584.5
4815,20.0,7.0,14.0,5.0,159.1,313.6,468.1,622.6,777.1
4816,20.0,7.0,15.0,4.6,171.5,338.4,505.3,672.2,839.1
4817,20.0,7.0,16.0,4.6,166.9,329.2,491.5,653.8,816.1
4818,20.0,7.0,17.0,4.6,173.0,341.6,510.2,678.8,847.4
4819,20.0,7.0,18.0,4.4,175.5,346.4,517.3,688.2,859.1
4820,20.0,7.0,19.0,4.6,153.4,302.8,452.2,601.6,751.0
4821,20.0,7.0,20.0,4.0,26.8,48.8,70.8,92.8,114.8
4822,20.0,7.0,21.0,4.8,5.3,6.0,6.7,7.4,8.1
4823,20.0,7.0,22.0,4.6,5.7,6.8,7.9,9.0,10.1
4824,20.0,7.0,23.0,4.6,4.6,4.8,5.0,5.2,5.4
4825,21.0,7.0,0.0,4.4,5.8,7.6,9.4,11.2,13.0
4826,21.0,7.0,1.0,4.0,5.3,6.0,6.7,7.4,8.1
4827,21.0,7.0,2.0,4.6,5.1,6.4,7.7,9.0,10.3
4828,21.0,7.0,3.0,3.8,5.3,4.8,4.3,3.8,3.3
4829,21.0,7.0,4.0,5.8,4.8,5.2,5.6,6.0,6.4
4830,21.0,7.0,5.0,4.4,6.6,8.4,10.2,12.0,13.8
4831,21.0,7.0,6.0,4.8,7.8,10.8,13.8,16.8,19.8
4832,21.0,7.0,7.0,4.8,7.8,10.0,12.2,14.4,16.6
4833,21.0,7.0,8.0,5.6,8.4,10.4,12.4,14.4,16.4
4834,21.0,7.0,9.0,6.4,11.4,12.4,13.4,14.4,15.4
4835,21.0,7.0,10.0,10.4,10.0,12.4,14.8,17.2,19.6
4836,21.0,7.0,11.0,7.6,39.4,72.0,104.6,137.2,169.8
4837,21.0,7.0,12.0,6.8,120.3,235.6,350.9,466.2,581.5
4838,21.0,7.0,13.0,5.0,132.9,261.6,390.3,519.0,647.7
4839,21.0,7.0,14.0,4.2,133.6,262.4,391.2,520.0,648.8
4840,21.0,7.0,15.0,4.8,137.7,271.6,405.5,539.4,673.3
4841,21.0,7.0,16.0,3.8,100.7,196.8,292.9,389.0,485.1
4842,21.0,7.0,17.0,4.6,15.8,27.6,39.4,51.2,63.0
4843,21.0,7.0,18.0,4.0,14.2,24.0,33.8,43.6,53.4
4844,21.0,7.0,19.0,4.4,13.2,22.4,31.6,40.8,50.0
4845,21.0,7.0,20.0,4.0,11.4,18.4,25.4,32.4,39.4
4846,21.0,7.0,21.0,4.4,11.4,18.0,24.6,31.2,37.8
4847,21.0,7.0,22.0,4.8,11.3,18.8,26.3,33.8,41.3
4848,21.0,7.0,23.0,3.8,11.1,17.6,24.1,30.6,37.1
4849,22.0,7.0,0.0,4.6,10.6,17.2,23.8,30.4,37.0
4850,22.0,7.0,1.0,4.0,9.6,15.2,20.8,26.4,32.0
4851,22.0,7.0,2.0,4.0,11.6,19.2,26.8,34.4,42.0
4852,22.0,7.0,3.0,4.0,11.0,18.0,25.0,32.0,39.0
4853,22.0,7.0,4.0,4.0,34.0,59.6,85.2,110.8,136.4
4854,22.0,7.0,5.0,8.4,116.7,228.8,340.9,453.0,565.1
4855,22.0,7.0,6.0,4.6,147.6,291.6,435.6,579.6,723.6
4856,22.0,7.0,7.0,3.6,157.8,310.4,463.0,615.6,768.2
